Alert ID,Ticker,Name,Description,Time
251463920,"BINANCE:BTCUSDTPERP, 4m",banktrader,"{
  ""tf"": ""4m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T01:28:00Z"",
  ""close"": ""48930.44"",
  ""open"": ""48938.02"",
  ""high"": ""48951.09"",
  ""low"": ""48930.44"",
  ""volume"": ""23.372""
}",2021-08-21T01:28:06.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T01:10:00Z"",
  ""close"": ""48939.04"",
  ""open"": ""48920.01"",
  ""high"": ""48939.04"",
  ""low"": ""48920.01"",
  ""volume"": ""6.291""
}",2021-08-21T01:10:02.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T01:00:00Z"",
  ""close"": ""48891.87"",
  ""open"": ""48891.87"",
  ""high"": ""48891.87"",
  ""low"": ""48891.87"",
  ""volume"": ""0.183""
}",2021-08-21T01:00:00.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T00:55:00Z"",
  ""close"": ""48934"",
  ""open"": ""48934"",
  ""high"": ""48934"",
  ""low"": ""48934"",
  ""volume"": ""0.452""
}",2021-08-21T00:55:00.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T00:50:00Z"",
  ""close"": ""48974.14"",
  ""open"": ""48974.14"",
  ""high"": ""48974.14"",
  ""low"": ""48974.14"",
  ""volume"": ""0.008""
}",2021-08-21T00:50:00.000Z
251465651,"BINANCE:BTCUSDTPERP, 45m",banktrader,"{
  ""tf"": ""45m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T00:45:00Z"",
  ""close"": ""49000"",
  ""open"": ""49000"",
  ""high"": ""49000"",
  ""low"": ""49000"",
  ""volume"": ""0.51""
}",2021-08-21T00:45:00.000Z
251465651,"BINANCE:BTCUSDTPERP, 45m",banktrader,"{
  ""tf"": ""45m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T00:00:00Z"",
  ""close"": ""48758.54"",
  ""open"": ""49332.99"",
  ""high"": ""49380"",
  ""low"": ""48758.54"",
  ""volume"": ""10676.906000002002""
}",2021-08-21T00:31:08.000Z
251466096,"BINANCE:BTCUSDTPERP, 2h",banktrader,"{
  ""tf"": ""2h"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T00:00:00Z"",
  ""close"": ""48782.82"",
  ""open"": ""49332.99"",
  ""high"": ""49380"",
  ""low"": ""48782.82"",
  ""volume"": ""10444.070000001951""
}",2021-08-21T00:31:04.000Z
251465463,"BINANCE:BTCUSDTPERP, 30m",banktrader,"{
  ""tf"": ""30m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T00:30:00Z"",
  ""close"": ""48838.56"",
  ""open"": ""48838.56"",
  ""high"": ""48838.56"",
  ""low"": ""48838.56"",
  ""volume"": ""0.003""
}",2021-08-21T00:30:00.000Z
251465859,"BINANCE:BTCUSDTPERP, 1h",banktrader,"{
  ""tf"": ""1h"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T00:00:00Z"",
  ""close"": ""48890.86"",
  ""open"": ""49332.99"",
  ""high"": ""49380"",
  ""low"": ""48890.86"",
  ""volume"": ""8763.225000001254""
}",2021-08-21T00:28:56.000Z
251465136,"BINANCE:BTCUSDTPERP, 20m",banktrader,"{
  ""tf"": ""20m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T00:20:00Z"",
  ""close"": ""49036.13"",
  ""open"": ""49036.13"",
  ""high"": ""49036.13"",
  ""low"": ""49036.13"",
  ""volume"": ""0.001""
}",2021-08-21T00:20:00.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T00:10:00Z"",
  ""close"": ""49147.31"",
  ""open"": ""49147.31"",
  ""high"": ""49147.31"",
  ""low"": ""49147.31"",
  ""volume"": ""0.044""
}",2021-08-21T00:10:00.000Z
251464404,"BINANCE:BTCUSDTPERP, 10m",banktrader,"{
  ""tf"": ""10m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T00:10:00Z"",
  ""close"": ""49147.31"",
  ""open"": ""49147.31"",
  ""high"": ""49147.31"",
  ""low"": ""49147.31"",
  ""volume"": ""0.044""
}",2021-08-21T00:10:00.000Z
251464880,"BINANCE:BTCUSDTPERP, 15m",banktrader,"{
  ""tf"": ""15m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-21T00:00:00Z"",
  ""close"": ""49332.99"",
  ""open"": ""49332.99"",
  ""high"": ""49332.99"",
  ""low"": ""49332.99"",
  ""volume"": ""0.001""
}",2021-08-21T00:00:00.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T23:55:00Z"",
  ""close"": ""49270.01"",
  ""open"": ""49270.01"",
  ""high"": ""49270.01"",
  ""low"": ""49270.01"",
  ""volume"": ""0.105""
}",2021-08-20T23:55:00.000Z
251464280,"BINANCE:BTCUSDTPERP, 10m",banktrader,"{
  ""tf"": ""10m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T23:50:00Z"",
  ""close"": ""49265.99"",
  ""open"": ""49050"",
  ""high"": ""49265.99"",
  ""low"": ""49046.9"",
  ""volume"": ""952.2489999999859""
}",2021-08-20T23:53:19.000Z
251464404,"BINANCE:BTCUSDTPERP, 10m",banktrader,"{
  ""tf"": ""10m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T23:40:00Z"",
  ""close"": ""49059.97"",
  ""open"": ""49245.99"",
  ""high"": ""49254.95"",
  ""low"": ""49059.97"",
  ""volume"": ""1300.876999999979""
}",2021-08-20T23:46:46.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T23:45:00Z"",
  ""close"": ""49158.19"",
  ""open"": ""49229.85"",
  ""high"": ""49235"",
  ""low"": ""49158.19"",
  ""volume"": ""195.64900000000057""
}",2021-08-20T23:46:21.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T23:35:00Z"",
  ""close"": ""49172"",
  ""open"": ""49174.23"",
  ""high"": ""49174.24"",
  ""low"": ""49172"",
  ""volume"": ""1.0650000000000002""
}",2021-08-20T23:35:00.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T22:55:00Z"",
  ""close"": ""49196.43"",
  ""open"": ""49196.43"",
  ""high"": ""49196.43"",
  ""low"": ""49196.43"",
  ""volume"": ""0.657""
}",2021-08-20T22:55:00.000Z
251464404,"BINANCE:BTCUSDTPERP, 10m",banktrader,"{
  ""tf"": ""10m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T22:40:00Z"",
  ""close"": ""48958.51"",
  ""open"": ""49075.94"",
  ""high"": ""49102"",
  ""low"": ""48958.51"",
  ""volume"": ""1758.1869999999606""
}",2021-08-20T22:45:54.000Z
251464933,"BINANCE:BTCUSDTPERP, 15m",banktrader,"{
  ""tf"": ""15m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T22:30:00Z"",
  ""close"": ""49130"",
  ""open"": ""49130"",
  ""high"": ""49130"",
  ""low"": ""49130"",
  ""volume"": ""0.01""
}",2021-08-20T22:30:00.000Z
251465582,"BINANCE:BTCUSDTPERP, 45m",banktrader,"{
  ""tf"": ""45m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T22:30:00Z"",
  ""close"": ""49130"",
  ""open"": ""49130"",
  ""high"": ""49130"",
  ""low"": ""49130"",
  ""volume"": ""0.01""
}",2021-08-20T22:30:00.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T22:00:00Z"",
  ""close"": ""49378.77"",
  ""open"": ""49378.77"",
  ""high"": ""49378.77"",
  ""low"": ""49378.77"",
  ""volume"": ""0.492""
}",2021-08-20T22:00:00.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T21:55:00Z"",
  ""close"": ""49383.26"",
  ""open"": ""48948.99"",
  ""high"": ""49500"",
  ""low"": ""48936.23"",
  ""volume"": ""6305.618000000382""
}",2021-08-20T21:58:30.000Z
251465803,"BINANCE:BTCUSDTPERP, 1h",banktrader,"{
  ""tf"": ""1h"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T21:00:00Z"",
  ""close"": ""48962"",
  ""open"": ""48655.38"",
  ""high"": ""48962"",
  ""low"": ""48637.03"",
  ""volume"": ""6144.770000000716""
}",2021-08-20T21:46:23.000Z
251465582,"BINANCE:BTCUSDTPERP, 45m",banktrader,"{
  ""tf"": ""45m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T21:45:00Z"",
  ""close"": ""48920"",
  ""open"": ""48920"",
  ""high"": ""48920"",
  ""low"": ""48920"",
  ""volume"": ""0.042""
}",2021-08-20T21:45:00.000Z
251464280,"BINANCE:BTCUSDTPERP, 10m",banktrader,"{
  ""tf"": ""10m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T21:30:00Z"",
  ""close"": ""48847.04"",
  ""open"": ""48739.67"",
  ""high"": ""48847.04"",
  ""low"": ""48739.23"",
  ""volume"": ""853.4659999999876""
}",2021-08-20T21:34:46.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T21:30:00Z"",
  ""close"": ""48744.27"",
  ""open"": ""48739.67"",
  ""high"": ""48744.27"",
  ""low"": ""48739.67"",
  ""volume"": ""1.0030000000000001""
}",2021-08-20T21:30:00.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T21:20:00Z"",
  ""close"": ""48734.83"",
  ""open"": ""48697.61"",
  ""high"": ""48734.83"",
  ""low"": ""48697.6"",
  ""volume"": ""61.133000000000074""
}",2021-08-20T21:21:04.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T21:15:00Z"",
  ""close"": ""48704.4"",
  ""open"": ""48728.11"",
  ""high"": ""48728.11"",
  ""low"": ""48704.4"",
  ""volume"": ""43.68599999999999""
}",2021-08-20T21:15:34.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T21:10:00Z"",
  ""close"": ""48777.19"",
  ""open"": ""48777.19"",
  ""high"": ""48777.19"",
  ""low"": ""48777.19"",
  ""volume"": ""0.001""
}",2021-08-20T21:10:00.000Z
251465394,"BINANCE:BTCUSDTPERP, 30m",banktrader,"{
  ""tf"": ""30m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T21:00:00Z"",
  ""close"": ""48707.13"",
  ""open"": ""48655.38"",
  ""high"": ""48707.13"",
  ""low"": ""48637.03"",
  ""volume"": ""282.28200000000027""
}",2021-08-20T21:01:17.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T20:40:00Z"",
  ""close"": ""48690.01"",
  ""open"": ""48757"",
  ""high"": ""48757.01"",
  ""low"": ""48690.01"",
  ""volume"": ""477.73299999999654""
}",2021-08-20T20:41:56.000Z
251465394,"BINANCE:BTCUSDTPERP, 30m",banktrader,"{
  ""tf"": ""30m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T20:30:00Z"",
  ""close"": ""48809.99"",
  ""open"": ""48809.99"",
  ""high"": ""48809.99"",
  ""low"": ""48809.99"",
  ""volume"": ""0.017""
}",2021-08-20T20:30:00.000Z
251466096,"BINANCE:BTCUSDTPERP, 2h",banktrader,"{
  ""tf"": ""2h"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T20:00:00Z"",
  ""close"": ""48693.16"",
  ""open"": ""48693.16"",
  ""high"": ""48693.16"",
  ""low"": ""48693.16"",
  ""volume"": ""1.148""
}",2021-08-20T20:00:00.000Z
251465059,"BINANCE:BTCUSDTPERP, 20m",banktrader,"{
  ""tf"": ""20m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T20:00:00Z"",
  ""close"": ""48693.16"",
  ""open"": ""48693.16"",
  ""high"": ""48693.16"",
  ""low"": ""48693.16"",
  ""volume"": ""1.148""
}",2021-08-20T20:00:00.000Z
251464880,"BINANCE:BTCUSDTPERP, 15m",banktrader,"{
  ""tf"": ""15m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T19:45:00Z"",
  ""close"": ""48713.59"",
  ""open"": ""48713.59"",
  ""high"": ""48713.59"",
  ""low"": ""48713.59"",
  ""volume"": ""0.019""
}",2021-08-20T19:45:01.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T19:00:00Z"",
  ""close"": ""48482.84"",
  ""open"": ""48482.84"",
  ""high"": ""48482.84"",
  ""low"": ""48482.84"",
  ""volume"": ""0.07""
}",2021-08-20T19:00:00.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T18:55:00Z"",
  ""close"": ""48519.49"",
  ""open"": ""48498.12"",
  ""high"": ""48519.49"",
  ""low"": ""48469.92"",
  ""volume"": ""268.7599999999994""
}",2021-08-20T18:57:04.000Z
251466096,"BINANCE:BTCUSDTPERP, 2h",banktrader,"{
  ""tf"": ""2h"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T18:00:00Z"",
  ""close"": ""48459.67"",
  ""open"": ""48685.99"",
  ""high"": ""48768"",
  ""low"": ""48459.67"",
  ""volume"": ""7144.25300000086""
}",2021-08-20T18:33:47.000Z
246512740,"SWB_DLY:QDVE, 4h",S&P500 - L4 Banker Fund Flow Trend Oscillator,"Symbol:SWB_DLY:QDVE, 
Whave XLONG (XL+)
Price:16.62
",2021-08-20T18:16:05.000Z
251465859,"BINANCE:BTCUSDTPERP, 1h",banktrader,"{
  ""tf"": ""1h"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T18:00:00Z"",
  ""close"": ""48680.01"",
  ""open"": ""48685.99"",
  ""high"": ""48686"",
  ""low"": ""48680.01"",
  ""volume"": ""9.871""
}",2021-08-20T18:00:00.000Z
251465463,"BINANCE:BTCUSDTPERP, 30m",banktrader,"{
  ""tf"": ""30m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T17:30:00Z"",
  ""close"": ""48700.01"",
  ""open"": ""48700.01"",
  ""high"": ""48700.01"",
  ""low"": ""48700.01"",
  ""volume"": ""0.101""
}",2021-08-20T17:30:00.000Z
251465651,"BINANCE:BTCUSDTPERP, 45m",banktrader,"{
  ""tf"": ""45m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T17:15:00Z"",
  ""close"": ""48745.51"",
  ""open"": ""48789.99"",
  ""high"": ""48867.58"",
  ""low"": ""48745.51"",
  ""volume"": ""1153.2769999999819""
}",2021-08-20T17:22:10.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T17:20:00Z"",
  ""close"": ""48841.66"",
  ""open"": ""48841.66"",
  ""high"": ""48841.66"",
  ""low"": ""48841.66"",
  ""volume"": ""0.156""
}",2021-08-20T17:20:00.000Z
251464933,"BINANCE:BTCUSDTPERP, 15m",banktrader,"{
  ""tf"": ""15m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T16:45:00Z"",
  ""close"": ""48814.73"",
  ""open"": ""48814.73"",
  ""high"": ""48814.73"",
  ""low"": ""48814.73"",
  ""volume"": ""1.405""
}",2021-08-20T16:45:00.000Z
251464404,"BINANCE:BTCUSDTPERP, 10m",banktrader,"{
  ""tf"": ""10m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T16:40:00Z"",
  ""close"": ""48732.78"",
  ""open"": ""48732.78"",
  ""high"": ""48732.78"",
  ""low"": ""48732.78"",
  ""volume"": ""0.007""
}",2021-08-20T16:40:00.000Z
251465136,"BINANCE:BTCUSDTPERP, 20m",banktrader,"{
  ""tf"": ""20m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T16:40:00Z"",
  ""close"": ""48732.78"",
  ""open"": ""48732.78"",
  ""high"": ""48732.78"",
  ""low"": ""48732.78"",
  ""volume"": ""0.007""
}",2021-08-20T16:40:00.000Z
251464404,"BINANCE:BTCUSDTPERP, 10m",banktrader,"{
  ""tf"": ""10m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T16:30:00Z"",
  ""close"": ""48655.01"",
  ""open"": ""49090.02"",
  ""high"": ""49178.31"",
  ""low"": ""48655.01"",
  ""volume"": ""8750.926000001265""
}",2021-08-20T16:38:56.000Z
251464933,"BINANCE:BTCUSDTPERP, 15m",banktrader,"{
  ""tf"": ""15m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T16:30:00Z"",
  ""close"": ""48687.56"",
  ""open"": ""49090.02"",
  ""high"": ""49178.31"",
  ""low"": ""48687.56"",
  ""volume"": ""6090.814000000497""
}",2021-08-20T16:33:48.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T16:30:00Z"",
  ""close"": ""48945.64"",
  ""open"": ""49090.02"",
  ""high"": ""49178.31"",
  ""low"": ""48945.64"",
  ""volume"": ""1603.5689999999577""
}",2021-08-20T16:30:39.000Z
251464280,"BINANCE:BTCUSDTPERP, 10m",banktrader,"{
  ""tf"": ""10m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T15:40:00Z"",
  ""close"": ""48582.15"",
  ""open"": ""48510"",
  ""high"": ""48582.15"",
  ""low"": ""48491"",
  ""volume"": ""2023.6219999999544""
}",2021-08-20T15:47:33.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T15:35:00Z"",
  ""close"": ""48462.53"",
  ""open"": ""48462.53"",
  ""high"": ""48462.53"",
  ""low"": ""48462.53"",
  ""volume"": ""0.113""
}",2021-08-20T15:35:00.000Z
242712219,"BINANCE:BTCUSDTPERP, 5m",[test acc3] Trade Pro - 3EMA+StochRSI+ATR (2021.06.30-r505),"{   ""v"": ""1"",   ""auth"": ""ad616be0-0740-4b6a-8453-b948c2f95494"",   ""msg"": ""BTCUSDT tf=5m price=48431.83 posSize=0.095076"",   ""do"": [     {       ""action"": ""create_order"",       ""msg"": ""Long entry"",       ""data"": {         ""side"": ""Buy"",         ""symbol"": ""BTCUSDT"",         ""qty"": 0.095076,         ""take_profit"": 48847.67,         ""stop_loss"": 47766.49       }     }   ] }",2021-08-20T15:30:00.000Z
251464933,"BINANCE:BTCUSDTPERP, 15m",banktrader,"{
  ""tf"": ""15m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T15:30:00Z"",
  ""close"": ""48431.83"",
  ""open"": ""48431.83"",
  ""high"": ""48431.83"",
  ""low"": ""48431.83"",
  ""volume"": ""0.075""
}",2021-08-20T15:30:00.000Z
251464933,"BINANCE:BTCUSDTPERP, 15m",banktrader,"{
  ""tf"": ""15m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T15:15:00Z"",
  ""close"": ""48297.29"",
  ""open"": ""48297.29"",
  ""high"": ""48297.29"",
  ""low"": ""48297.29"",
  ""volume"": ""0.161""
}",2021-08-20T15:15:00.000Z
251464404,"BINANCE:BTCUSDTPERP, 10m",banktrader,"{
  ""tf"": ""10m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T15:00:00Z"",
  ""close"": ""48407.77"",
  ""open"": ""48600.01"",
  ""high"": ""48658"",
  ""low"": ""48407.77"",
  ""volume"": ""3246.580000000019""
}",2021-08-20T15:02:37.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T15:00:00Z"",
  ""close"": ""48482.13"",
  ""open"": ""48600.01"",
  ""high"": ""48658"",
  ""low"": ""48482.13"",
  ""volume"": ""954.6319999999898""
}",2021-08-20T15:00:37.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T14:55:00Z"",
  ""close"": ""48581.59"",
  ""open"": ""48581.59"",
  ""high"": ""48581.59"",
  ""low"": ""48581.59"",
  ""volume"": ""0.491""
}",2021-08-20T14:55:00.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T14:45:00Z"",
  ""close"": ""48419.87"",
  ""open"": ""48419.87"",
  ""high"": ""48419.87"",
  ""low"": ""48419.87"",
  ""volume"": ""0.026""
}",2021-08-20T14:45:00.000Z
251464106,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T14:35:00Z"",
  ""close"": ""48066.5"",
  ""open"": ""47924.71"",
  ""high"": ""48066.5"",
  ""low"": ""47916.41"",
  ""volume"": ""1569.6409999999582""
}",2021-08-20T14:39:29.000Z
251464197,"BINANCE:BTCUSDTPERP, 5m",banktrader,"{
  ""tf"": ""5m"",
  ""side"": ""Sell"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T14:25:00Z"",
  ""close"": ""47910.01"",
  ""open"": ""47910.01"",
  ""high"": ""47910.01"",
  ""low"": ""47910.01"",
  ""volume"": ""0.001""
}",2021-08-20T14:25:00.000Z
246512740,"SWB_DLY:QDVE, 4h",S&P500 - L4 Banker Fund Flow Trend Oscillator,"Symbol:SWB_DLY:QDVE, 
Whale LONG (L+) 
Price:16.682
",2021-08-20T14:15:24.000Z
251465394,"BINANCE:BTCUSDTPERP, 30m",banktrader,"{
  ""tf"": ""30m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T13:30:00Z"",
  ""close"": ""47483.63"",
  ""open"": ""47483.63"",
  ""high"": ""47483.63"",
  ""low"": ""47483.63"",
  ""volume"": ""0.132""
}",2021-08-20T13:30:00.000Z
251465394,"BINANCE:BTCUSDTPERP, 30m",banktrader,"{
  ""tf"": ""30m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T13:00:00Z"",
  ""close"": ""47419"",
  ""open"": ""47196.62"",
  ""high"": ""47419"",
  ""low"": ""47142.01"",
  ""volume"": ""6764.924000000481""
}",2021-08-20T13:26:54.000Z
251465059,"BINANCE:BTCUSDTPERP, 20m",banktrader,"{
  ""tf"": ""20m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T13:00:00Z"",
  ""close"": ""47196.62"",
  ""open"": ""47196.62"",
  ""high"": ""47196.62"",
  ""low"": ""47196.62"",
  ""volume"": ""0.065""
}",2021-08-20T13:00:00.000Z
251465803,"BINANCE:BTCUSDTPERP, 1h",banktrader,"{
  ""tf"": ""1h"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T13:00:00Z"",
  ""close"": ""47196.62"",
  ""open"": ""47196.62"",
  ""high"": ""47196.62"",
  ""low"": ""47196.62"",
  ""volume"": ""0.065""
}",2021-08-20T13:00:00.000Z
251464880,"BINANCE:BTCUSDTPERP, 15m",banktrader,"{
  ""tf"": ""15m"",
  ""side"": ""Buy"",
  ""ticker"": ""BTCUSDTPERP"",
  ""time"": ""2021-08-20T13:00:00Z"",
  ""close"": ""47196.62"",
  ""open"": ""47196.62"",
  ""high"": ""47196.62"",
  ""low"": ""47196.62"",
  ""volume"": ""0.065""
}",2021-08-20T13:00:00.000Z
